# rank, score, width, depth, height, tx, ty, tz, R(3x3 row-major)
12, 0.1743, 0.0850, 0.0300, 0.0200, 0.0620, 0.0657, 0.2309, -0.5387,0.5868,-0.6046,-0.4088,0.4454,0.7966,0.7367,0.6763,-0.0000
13, 0.1705, 0.0850, 0.0100, 0.0200, -0.1193, 0.0397, 0.2498, -0.0816,0.0000,0.9967,0.0000,-1.0000,0.0000,0.9967,0.0000,0.0816
14, 0.1655, 0.0842, 0.0100, 0.0200, 0.1891, 0.0439, 0.3836, -0.5283,-0.1924,-0.8270,-0.7360,0.5894,0.3330,0.4233,0.7846,-0.4530
15, 0.1456, 0.0850, 0.0200, 0.0200, -0.1455, 0.1068, 0.3729, 0.4566,-0.8427,-0.2853,-0.8151,-0.2676,-0.5138,0.3567,0.4671,-0.8091
16, 0.1447, 0.0608, 0.0100, 0.0200, -0.0890, 0.1109, 0.3896, 0.4435,0.0044,-0.8963,-0.8962,-0.0090,-0.4435,-0.0100,1.0000,-0.0000
17, 0.1438, 0.0762, 0.0200, 0.0200, -0.1583, 0.1032, 0.3800, 0.9968,-0.0218,0.0766,0.0218,0.9998,0.0017,-0.0767,0.0000,0.9971
18, 0.1387, 0.0818, 0.0200, 0.0200, 0.1299, 0.1015, 0.3650, -0.6302,0.6700,-0.3923,-0.7118,-0.7004,-0.0526,-0.3100,0.2461,0.9183
19, 0.1373, 0.0634, 0.0100, 0.0200, -0.1485, 0.0504, 0.2844, 0.9869,0.0608,-0.1497,-0.0601,0.9981,0.0091,0.1500,0.0000,0.9887
20, 0.1208, 0.0749, 0.0200, 0.0200, 0.1698, 0.0223, 0.3614, -0.2078,-0.8992,0.3851,0.8043,-0.3811,-0.4559,0.5567,0.2150,0.8024
21, 0.1154, 0.0636, 0.0200, 0.0200, 0.1709, 0.0529, 0.3587, -0.7878,-0.6003,-0.1381,-0.5740,0.6342,0.5180,-0.2233,0.4874,-0.8442
22, 0.1153, 0.0819, 0.0300, 0.0200, -0.1710, 0.0986, 0.3567, 0.8619,-0.1443,-0.4861,-0.4293,-0.7181,-0.5478,-0.2700,0.6808,-0.6808
23, 0.1094, 0.0850, 0.0200, 0.0200, 0.1327, 0.0328, 0.2500, -0.4049,0.0226,-0.9141,-0.0890,0.9940,0.0640,0.9100,0.1073,-0.4005
24, 0.1081, 0.0850, 0.0100, 0.0200, 0.1469, 0.0305, 0.2784, -0.9830,-0.1527,-0.1021,0.1518,-0.9883,0.0158,-0.1033,0.0000,0.9946
25, 0.1059, 0.0703, 0.0100, 0.0200, 0.1720, 0.0491, 0.3700, -0.3720,-0.7291,-0.5745,-0.8650,0.4968,-0.0703,0.3367,0.4708,-0.8155
26, 0.1040, 0.0692, 0.0200, 0.0200, -0.1048, 0.1115, 0.4009, -0.4412,-0.0132,-0.8973,-0.8969,-0.0269,0.4414,-0.0300,0.9995,-0.0000
27, 0.1031, 0.0850, 0.0300, 0.0200, 0.1407, 0.0895, 0.3603, -0.8194,0.1105,-0.5625,-0.4434,-0.7442,0.4997,-0.3633,0.6588,0.6588
28, 0.0990, 0.0749, 0.0100, 0.0200, -0.1241, 0.1102, 0.3848, 0.4566,-0.1743,-0.8725,-0.8151,0.3112,-0.4887,0.3567,0.9342,-0.0000
29, 0.0947, 0.0429, 0.0100, 0.0200, -0.0048, 0.1111, 0.3925, 0.3592,-0.0797,-0.9298,-0.9077,0.2015,-0.3680,0.2167,0.9762,-0.0000
30, 0.0909, 0.0662, 0.0100, 0.0200, 0.1793, 0.0511, 0.3464, -0.8256,0.0363,-0.5631,-0.3314,0.7765,0.5359,0.4567,0.6291,-0.6291
31, 0.0890, 0.0770, 0.0200, 0.0200, 0.0056, 0.0567, 0.2328, -0.3410,0.1855,-0.9216,-0.3394,0.8900,0.3047,0.8767,0.4166,-0.2405
32, 0.0884, 0.0323, 0.0100, 0.0200, -0.0102, 0.1149, 0.4036, -0.5040,0.1011,-0.8578,-0.8410,0.1687,0.5140,0.1967,0.9805,-0.0000
33, 0.0843, 0.0850, 0.0100, 0.0200, -0.1226, 0.0390, 0.2400, 0.2394,0.1742,-0.9552,-0.0423,0.9847,0.1690,0.9700,0.0000,0.2431
34, 0.0811, 0.0850, 0.0100, 0.0200, 0.1651, 0.0315, 0.3111, -0.9991,-0.0195,0.0367,0.0195,-0.9998,-0.0007,0.0367,0.0000,0.9993
35, 0.0808, 0.0367, 0.0100, 0.0200, -0.0530, 0.1136, 0.3944, -0.6581,-0.1953,-0.7272,-0.6976,0.5216,0.4912,0.2833,0.8305,-0.4795
36, 0.0759, 0.0781, 0.0100, 0.0200, 0.1647, 0.0293, 0.3212, -0.4444,0.0661,0.8934,0.4899,-0.8170,0.3041,0.7500,0.5728,0.3307
37, 0.0727, 0.0850, 0.0200, 0.0200, -0.0303, 0.0357, 0.3647, -0.2078,-0.9682,0.1393,0.8043,-0.2502,-0.5390,0.5567,0.0000,0.8307
38, 0.0723, 0.0651, 0.0200, 0.0200, -0.1492, 0.1090, 0.3872, 0.9811,-0.1724,-0.0882,-0.1934,-0.8487,-0.4922,0.0100,0.5000,-0.8660
39, 0.0695, 0.0850, 0.0100, 0.0200, -0.0050, 0.0466, 0.2424, -0.3117,-0.3430,0.8861,0.1138,-0.9393,-0.3236,0.9433,0.0000,0.3318
40, 0.0665, 0.0835, 0.0100, 0.0200, -0.1353, 0.0365, 0.2591, 0.7484,-0.1237,-0.6516,0.0933,0.9923,-0.0812,0.6567,0.0000,0.7542
41, 0.0597, 0.0534, 0.0100, 0.0200, 0.2071, 0.0121, 0.3988, -0.9323,0.1672,0.3207,0.3613,0.4714,0.8045,-0.0167,0.8659,-0.4999
