# rank, score, width, depth, height, tx, ty, tz, R(3x3 row-major)
17, 0.0266, 0.0410, 0.0100, 0.0200, -0.2188, 0.1204, 0.4204, 0.8294,-0.4336,-0.3522,-0.3121,0.1632,-0.9359,0.4633,0.8862,-0.0000
18, 0.0243, 0.0366, 0.0100, 0.0200, -0.2581, 0.0059, 0.4927, 0.9869,-0.1289,-0.0975,-0.0601,0.2672,-0.9618,0.1500,0.9550,0.2559
19, 0.0236, 0.0322, 0.0100, 0.0200, 0.2886, -0.0934, 0.5505, -0.7691,0.1114,-0.6294,-0.6229,0.0902,0.7771,0.1433,0.9897,-0.0000
20, 0.0222, 0.0719, 0.0100, 0.0200, 0.2758, 0.0804, 0.5327, -0.9795,0.0033,-0.2016,-0.1954,-0.2633,0.9447,-0.0500,0.9647,0.2585
21, 0.0222, 0.0353, 0.0100, 0.0200, 0.0631, -0.1681, 0.5569, 0.2784,0.0009,0.9605,0.9605,0.0032,-0.2784,-0.0033,1.0000,-0.0000
22, 0.0220, 0.0460, 0.0100, 0.0200, -0.2840, -0.0969, 0.5597, 0.6917,-0.3109,-0.6519,-0.5946,0.2673,-0.7583,0.4100,0.9121,-0.0000
23, 0.0219, 0.0342, 0.0100, 0.0200, 0.2862, 0.0121, 0.5511, -0.9649,0.1199,0.2337,0.2320,-0.0288,0.9723,0.1233,0.9924,-0.0000
24, 0.0206, 0.0628, 0.0100, 0.0200, 0.2269, 0.0772, 0.4355, -0.9420,0.0851,-0.3246,-0.3233,0.0292,0.9458,0.0900,0.9959,-0.0000
25, 0.0184, 0.0704, 0.0100, 0.0200, 0.2831, 0.0537, 0.5575, -0.9795,0.0033,-0.2016,-0.1954,-0.2633,0.9447,-0.0500,0.9647,0.2585
26, 0.0181, 0.0490, 0.0100, 0.0200, -0.2441, 0.0395, 0.4660, 0.9869,-0.1497,-0.0608,-0.0601,0.0091,-0.9981,0.1500,0.9887,-0.0000
27, 0.0174, 0.0291, 0.0100, 0.0200, -0.2671, -0.0277, 0.5130, 0.8294,-0.4336,-0.3522,-0.3121,0.1632,-0.9359,0.4633,0.8862,-0.0000
28, 0.0165, 0.0416, 0.0100, 0.0200, 0.2711, -0.0818, 0.5519, -0.9991,0.0367,0.0195,0.0195,-0.0007,0.9998,0.0367,0.9993,-0.0000
29, 0.0164, 0.0385, 0.0100, 0.0200, 0.1430, -0.1580, 0.5233, -0.0679,0.2615,0.9628,0.9964,-0.0306,0.0786,0.0500,0.9647,-0.2585
30, 0.0160, 0.0375, 0.0100, 0.0200, 0.2916, -0.0460, 0.5494, -0.8701,0.0827,-0.4858,-0.4359,0.3309,0.8370,0.2300,0.9400,-0.2519
31, 0.0157, 0.0766, 0.0100, 0.0200, -0.2623, 0.0978, 0.5088, 0.8333,-0.2847,-0.4738,-0.4484,0.1532,-0.8806,0.3233,0.9463,-0.0000
32, 0.0155, 0.0850, 0.0100, 0.0200, -0.2753, -0.1531, 0.5589, -0.1558,0.9057,0.3942,-0.3329,-0.4238,0.8423,0.9300,0.0000,0.3676
33, 0.0155, 0.0747, 0.0100, 0.0200, -0.2076, 0.1131, 0.4617, 0.9168,0.1430,-0.3728,-0.1325,0.9897,0.0539,0.3767,0.0000,0.9263
34, 0.0146, 0.0725, 0.0100, 0.0200, -0.2224, 0.1360, 0.4721, 0.3371,0.9098,-0.2421,-0.7390,0.4150,0.5307,0.5833,0.0000,0.8122
35, 0.0142, 0.0397, 0.0100, 0.0200, 0.2915, -0.0298, 0.5507, -0.8569,0.4817,0.1838,0.1602,-0.0901,0.9830,0.4900,0.8717,-0.0000
36, 0.0141, 0.0381, 0.0100, 0.0200, 0.2662, -0.1476, 0.5455, -0.9991,0.0367,0.0195,0.0195,-0.0007,0.9998,0.0367,0.9993,-0.0000
37, 0.0139, 0.0737, 0.0100, 0.0200, 0.2658, 0.0675, 0.5428, -0.8794,0.1889,0.4371,0.4273,-0.0918,0.8994,0.2100,0.9777,-0.0000
38, 0.0136, 0.0574, 0.0100, 0.0200, -0.2422, 0.0092, 0.4919, 0.6917,-0.1316,-0.7101,-0.5946,0.4544,-0.6633,0.4100,0.8810,0.2361
39, 0.0131, 0.0778, 0.0100, 0.0200, -0.2430, 0.1363, 0.4759, 0.8333,0.4738,-0.2847,-0.4484,0.8806,0.1532,0.3233,0.0000,0.9463
40, 0.0130, 0.0850, 0.0100, 0.0200, -0.2494, 0.1181, 0.4853, 0.9124,0.0178,-0.4088,-0.3976,0.2746,-0.8755,0.0967,0.9614,0.2576
41, 0.0128, 0.0561, 0.0100, 0.0200, 0.1839, -0.1563, 0.5121, -0.3992,0.2125,0.8919,0.7873,-0.4192,0.4522,0.4700,0.8827,-0.0000
42, 0.0124, 0.0822, 0.0100, 0.0200, -0.2154, 0.0616, 0.4373, 0.9168,-0.3728,-0.1430,-0.1325,0.0539,-0.9897,0.3767,0.9263,-0.0000
43, 0.0120, 0.0850, 0.0100, 0.0200, 0.2441, 0.1167, 0.5071, -0.9072,-0.1252,-0.4016,-0.3979,-0.0549,0.9158,-0.1367,0.9906,-0.0000
44, 0.0120, 0.0721, 0.0100, 0.0200, 0.1039, -0.0264, 0.4124, 0.4324,-0.8218,0.3711,0.3009,-0.2565,-0.9185,0.8500,0.5088,0.1363
45, 0.0116, 0.0800, 0.0100, 0.0200, -0.0602, 0.1157, 0.4597, -0.1826,0.0471,-0.9821,-0.9509,0.2455,0.1886,0.2500,0.9682,-0.0000
46, 0.0114, 0.0850, 0.0100, 0.0200, -0.2004, 0.0632, 0.4331, 0.6917,-0.3109,-0.6519,-0.5946,0.2673,-0.7583,0.4100,0.9121,-0.0000
47, 0.0110, 0.0460, 0.0100, 0.0200, 0.1003, -0.1653, 0.5446, -0.3117,0.7671,0.5607,0.1138,-0.5557,0.8236,0.9433,0.3205,0.0859
48, 0.0100, 0.0850, 0.0400, 0.0200, -0.2657, -0.0587, 0.5324, 0.9168,0.1430,-0.3728,-0.1325,0.9897,0.0539,0.3767,0.0000,0.9263
49, 0.0100, 0.0598, 0.0100, 0.0200, 0.2661, 0.0447, 0.5075, -0.9798,-0.1896,-0.0631,-0.0620,-0.0120,0.9980,-0.1900,0.9818,-0.0000
